273595000000,real,0.02327740000000683,-0.3122750000000004,0.51
273626000000,cam,0.027,-0.305,0.529
273645000000,real,0.014824428799994738,-0.3114759999999993,0.51
273676000000,cam,0.018,-0.318,0.4930000000000001
273695000000,real,0.006460238399996807,-0.31009899999999935,0.51
273726000000,cam,0.009,-0.309,0.513
273745000000,real,-0.0017680064000011597,-0.30814399999999964,0.51
273776000000,cam,0.002,-0.313,0.505
273795000000,real,-0.009813140799999232,-0.30561100000000024,0.51
273826000000,cam,-0.007,-0.302,0.527
273845000000,real,-0.017627999999997396,-0.30250000000000116,0.51
273876000000,cam,-0.023,-0.305,0.507
273895000000,real,-0.02516541919999571,-0.29881100000000227,0.51
273927000000,cam,-0.03,-0.295,0.525
273945000000,real,-0.0323782335999942,-0.2945440000000037,0.51
273977000000,cam,-0.038,-0.295,0.515
273995000000,real,-0.039219278400004054,-0.2896989999999968,0.51
274027000000,cam,-0.045,-0.294,0.504
274045000000,real,-0.04564138880000229,-0.28427599999999786,0.51
274077000000,cam,-0.053,-0.288,0.503
274095000000,real,-0.05159740000000071,-0.27827499999999916,0.51
274127000000,cam,-0.058,-0.284,0.502
274145000000,real,-0.057040147199999364,-0.2716960000000007,0.51
274177000000,cam,-0.064,-0.277,0.502
274195000000,real,-0.06192246559999831,-0.2645390000000026,0.51
274227000000,cam,-0.072,-0.258,0.515
274245000000,real,-0.06619719039999761,-0.2568040000000047,0.51
274277000000,cam,-0.077,-0.25,0.517
274295000000,real,-0.0698243999999972,-0.2484731080000073,0.51
274327000000,cam,-0.083,-0.25,0.4820000000000001
274345000000,real,-0.07306800000000188,-0.23883199999999372,0.51
274377000000,cam,-0.086,-0.236,0.4940000000000001
274395000000,real,-0.07608040000000105,-0.22759561199999567,0.51
274427000000,cam,-0.09,-0.226,0.4840000000000001
274445000000,real,-0.07886160000000032,-0.21488185599999837,0.51
274477000000,cam,-0.09,-0.205,0.507
274495000000,real,-0.08141159999999971,-0.20080864400000176,0.51
274527000000,cam,-0.096,-0.194,0.4890000000000001
274545000000,real,-0.0837303999999992,-0.18549388800000574,0.51
274577000000,cam,-0.101,-0.161,0.4810000000000001
274595000000,real,-0.08581799999999881,-0.1690555000000102,0.51
274627000000,cam,-0.101,-0.139,0.502
274645000000,real,-0.08767440000000144,-0.15161139199998513,0.51
274677000000,cam,-0.103,-0.119,0.5
274695000000,real,-0.08767440000000144,-0.15161139199998513,0.51
274727000000,cam,-0.106,-0.078,0.505
274745000000,real,-0.09069360000000044,-0.11417766399999324,0.51
274777000000,cam,-0.11,-0.058,0.4890000000000001
274795000000,real,-0.09069360000000044,-0.11417766399999324,0.51
274827000000,cam,-0.113,-0.037,0.4750000000000001
274845000000,real,-0.09185640000000012,-0.09442386799999786,0.51
274877000000,cam,-0.114,0.007,0.4780000000000001
274895000000,real,-0.0941956000000001,-0.011247083999982671,0.51
274927000000,cam,-0.114,0.007,0.4780000000000001
274945000000,real,-0.09420239999999994,0.009997952000012189,0.51
274977000000,cam,-0.112,0.029,0.4940000000000001
274995000000,real,-0.0939779999999999,0.031187500000007085,0.51
275028000000,cam,-0.114,0.05,0.4840000000000001
275045000000,real,-0.09352239999999995,0.052203648000001934,0.51
275078000000,cam,-0.113,0.092,0.4910000000000001
275095000000,real,-0.09283560000000012,0.07292848399999696,0.51
275129000000,cam,-0.114,0.114,0.4780000000000001
275145000000,real,-0.0919176000000004,0.09324409599999223,0.51
275179000000,cam,-0.112,0.133,0.4870000000000001
275195000000,real,-0.0907684000000008,0.11303257199998773,0.51
275229000000,cam,-0.107,0.165,0.51
275245000000,real,-0.0893879999999988,0.13217600000001506,0.51
275279000000,cam,-0.106,0.203,0.4870000000000001
275295000000,real,-0.08777639999999903,0.1505564680000101,0.51
275329000000,cam,-0.101,0.211,0.511
275345000000,real,-0.08593359999999937,0.1680560640000055,0.51
275379000000,cam,-0.095,0.235,0.514
275395000000,real,-0.07002159999999816,0.24795225600000492,0.51
275429000000,cam,-0.09,0.258,0.498
275445000000,real,-0.0664287151999988,0.2563310000000025,0.51
275479000000,cam,-0.087,0.266,0.4950000000000001
275495000000,real,-0.0621911999999997,0.2641000000000005,0.51
275529000000,cam,-0.077,0.279,0.501
275545000000,real,-0.05734331680000089,0.2712909999999988,0.51
275579000000,cam,-0.064,0.291,0.501
275595000000,real,-0.051932230400002354,0.2779039999999974,0.51
275629000000,cam,-0.05,0.298,0.508
275645000000,real,-0.046005105600004044,0.2839389999999962,0.51
275679000000,cam,-0.042,0.302,0.508
275695000000,real,-0.03960910719999487,0.289396000000004,0.51
275729000000,cam,-0.034,0.307,0.505
275745000000,real,-0.03279139999999625,0.29427500000000245,0.51
275779000000,cam,-0.018,0.303,0.525
275795000000,real,-0.025599148799997834,0.2985760000000012,0.51
275829000000,cam,-0.01,0.321,0.4870000000000001
275846000000,real,-0.018079518399999592,0.3022990000000002,0.51
275879000000,cam,-0.002,0.314,0.506
275896000000,real,0.0397626688000003,0.312176,0.51
275929000000,cam,0.007,0.318,0.4970000000000001
275946000000,real,0.0482033999999983,0.31127500000000025,0.51
275979000000,cam,0.024,0.31,0.515
275996000000,real,0.05654702719999634,0.3097960000000008,0.51
276029000000,cam,0.032,0.306,0.522
276048000000,real,0.06474638559999442,0.3077390000000016,0.51
276079000000,cam,0.04,0.311,0.505
276098000000,real,0.07275431040000586,0.3051039999999978,0.51
276129000000,cam,0.049,0.31,0.501
276148000000,real,0.08052363680000384,0.30189099999999824,0.51
276179000000,cam,0.056,0.3,0.521
276198000000,real,0.08800720000000191,0.2980999999999989,0.51
276229000000,cam,0.064,0.301,0.506
276248000000,real,0.09515783520000014,0.29373099999999985,0.51
276279000000,cam,0.072,0.297,0.506
276298000000,real,0.10192837759999852,0.28878400000000115,0.51
276329000000,cam,0.078,0.29,0.511
276348000000,real,0.10827166239999715,0.28325900000000265,0.51
276379000000,cam,0.084,0.284,0.516
276398000000,real,0.12842892960000085,0.2553789999999979,0.51
276429000000,cam,0.09,0.277,0.516
276448000000,real,0.13195760000000004,0.24689286399999988,0.51
276479000000,cam,0.096,0.272,0.511
276498000000,real,0.1351603999999993,0.23696166800000243,0.51
276529000000,cam,0.102,0.27,0.498
276548000000,real,0.13813199999999867,0.22545600000000574,0.51
276579000000,cam,0.108,0.248,0.514
276598000000,real,0.14087239999999815,0.21249377200000968,0.51
276629000000,cam,0.108,0.248,0.514
276648000000,real,0.14338160000000172,0.1981928959999892,0.51
276679000000,cam,0.119,0.215,0.51
276698000000,real,0.14565960000000105,0.18267128399999225,0.51
276729000000,cam,0.119,0.215,0.51
276748000000,real,0.14770640000000046,0.16604684799999586,0.51
276779000000,cam,0.126,0.188,0.501
276798000000,real,0.149522,0.1484375,0.51
276829000000,cam,0.131,0.153,0.503
276848000000,real,0.15110639999999964,0.12996115200000452,0.51
276879000000,cam,0.133,0.135,0.502
276898000000,real,0.15572360000000005,-0.013744675999994627,0.51
276929000000,cam,0.136,0.095,0.507
276948000000,real,0.1554584000000002,-0.03491219199998957,0.51
276979000000,cam,0.139,0.075,0.499
276998000000,real,0.15496200000000043,-0.055885499999984656,0.51
277029000000,cam,0.142,0.055,0.4900000000000001
277048000000,real,0.1542343999999994,-0.07654668800001424,0.51
277079000000,cam,0.143,0.011,0.4940000000000001
277098000000,real,0.1532755999999995,-0.0967778440000091,0.51
277129000000,cam,0.143,-0.009,0.502
277148000000,real,0.1520855999999997,-0.11646105600000417,0.51
277179000000,cam,0.141,-0.03,0.511
277198000000,real,0.15066440000000003,-0.13547841199999944,0.51
277229000000,cam,0.143,-0.052,0.504
277248000000,real,0.14901200000000048,-0.15371199999999519,0.51
277280000000,cam,0.143,-0.155,0.4850000000000001
277298000000,real,0.14712840000000102,-0.17104390799999147,0.51
277330000000,cam,0.135,-0.183,0.514
277348000000,real,0.14501360000000169,-0.1873562239999882,0.51
277380000000,cam,0.133,-0.198,0.511
277398000000,real,0.1272713536000021,-0.25774399999999587,0.51
277430000000,cam,0.13,-0.21,0.519
277448000000,real,0.12292269920000355,-0.2654109999999944,0.51
277481000000,cam,0.131,-0.227,0.499
277498000000,real,0.1179719999999965,-0.27250000000000457,0.51
277531000000,cam,0.126,-0.235,0.512
277548000000,real,0.11246642079999752,-0.2790110000000027,0.51
277581000000,cam,0.12,-0.254,0.511
277598000000,real,0.10645312639999883,-0.2849440000000011,0.51
277631000000,cam,0.116,-0.261,0.51
277648000000,real,0.09997928160000036,-0.29029899999999975,0.51
277681000000,cam,0.11,-0.268,0.513
277698000000,real,0.09309205120000208,-0.2950759999999987,0.51
277731000000,cam,0.106,-0.274,0.515
277748000000,real,0.08583860000000397,-0.2992749999999979,0.51
277782000000,cam,0.081,-0.298,0.505
277798000000,real,0.07826609280000599,-0.3028959999999974,0.51
277832000000,cam,0.072,-0.295,0.525
277849000000,real,0.07042169439999478,-0.3059390000000018,0.51
277882000000,cam,0.058,-0.308,0.506
277899000000,real,0.020286817600006696,-0.31205900000000053,0.51
277932000000,cam,0.058,-0.308,0.506
277949000000,real,0.011859795199994638,-0.31105599999999917,0.51
277982000000,cam,0.049,-0.307,0.516
277999000000,real,0.011859795199994638,-0.31105599999999917,0.51
278032000000,cam,0.032,-0.31,0.51
278049000000,real,-0.0046308032000012544,-0.3073159999999996,0.51
278082000000,cam,0.024,-0.311,0.513
278099000000,real,-0.0046308032000012544,-0.3073159999999996,0.51
278132000000,cam,0.007,-0.316,0.498
278149000000,real,-0.02032237439999751,-0.3012640000000012,0.51
278182000000,cam,-0.001,-0.305,0.523
278199000000,real,-0.02032237439999751,-0.3012640000000012,0.51
278232000000,cam,-0.009,-0.308,0.512
278249000000,real,-0.027750612799995855,-0.2973710000000024,0.51
278282000000,cam,-0.041,-0.298,0.502
278299000000,real,-0.03483759999999442,-0.2929000000000038,0.51
278332000000,cam,-0.048,-0.293,0.501
278349000000,real,-0.041536171200004024,-0.28785099999999664,0.51
278382000000,cam,-0.053,-0.281,0.52
278399000000,real,-0.07099559999999733,-0.24525991600000768,0.51
278432000000,cam,-0.059,-0.276,0.519
278449000000,real,-0.07415760000000188,-0.23504230399999324,0.51
278482000000,cam,-0.065,-0.27,0.517
278499000000,real,-0.07708840000000106,-0.22327102799999532,0.51
278532000000,cam,-0.07,-0.267,0.507
278549000000,real,-0.07978800000000034,-0.21006399999999814,0.51
278582000000,cam,-0.078,-0.248,0.514
278599000000,real,-0.08225639999999974,-0.19553913200000161,0.51
278632000000,cam,-0.082,-0.241,0.498
278649000000,real,-0.08449359999999925,-0.17981433600000568,0.51
278682000000,cam,-0.085,-0.227,0.506
278699000000,real,-0.08649959999999889,-0.16300752400001017,0.51
278732000000,cam,-0.089,-0.217,0.4970000000000001
278749000000,real,-0.08827439999999862,-0.1452366080000151,0.51
278782000000,cam,-0.097,-0.19,0.4840000000000001
278799000000,real,-0.08981800000000086,-0.12661949999998856,0.51
278832000000,cam,-0.102,-0.155,0.4810000000000001
278849000000,real,-0.09113040000000043,-0.1072741119999929,0.51
278882000000,cam,-0.101,-0.13,0.506
278899000000,real,-0.09414959999999989,0.01748902400001251,0.51
278932000000,cam,-0.104,-0.113,0.4960000000000001
278949000000,real,-0.09384359999999986,0.038630836000007274,0.51
278982000000,cam,-0.109,-0.072,0.4880000000000001
278999000000,real,-0.09330639999999993,0.05955763200000219,0.51
279032000000,cam,-0.108,-0.051,0.5
279049000000,real,-0.09253800000000012,0.08015149999999727,0.51
279082000000,cam,-0.111,-0.007,0.4950000000000001
279099000000,real,-0.09153840000000041,0.10029452799999256,0.51
279132000000,cam,-0.114,0.015,0.4830000000000001
279149000000,real,-0.09030760000000082,0.11986880399998812,0.51
279184000000,cam,-0.115,0.036,0.4750000000000001
279199000000,real,-0.08884559999999872,0.1387564160000151,0.51
279234000000,cam,-0.113,0.057,0.4920000000000001
279249000000,real,-0.08715239999999896,0.1568394520000101,0.51
279284000000,cam,-0.107,0.155,0.507
279299000000,real,-0.08522799999999932,0.17400000000000554,0.51
279334000000,cam,-0.105,0.171,0.511
279349000000,real,-0.08307239999999978,0.1901201480000015,0.51
279384000000,cam,-0.106,0.191,0.4920000000000001
279399000000,real,-0.06500577439999866,0.2591390000000025,0.51
279434000000,cam,-0.1,0.215,0.511
279449000000,real,-0.060547449599999616,0.2667040000000006,0.51
279484000000,cam,-0.099,0.231,0.501
279499000000,real,-0.055495403200000855,0.2736909999999989,0.51
279534000000,cam,-0.095,0.239,0.51
279550000000,real,-0.04989680000000235,0.2800999999999976,0.51
279584000000,cam,-0.094,0.256,0.4860000000000001
279600000000,real,-0.04379880480000407,0.28593099999999644,0.51
279634000000,cam,-0.089,0.261,0.4970000000000001
279650000000,real,-0.037248582399994665,0.29118400000000394,0.51
279684000000,cam,-0.081,0.279,0.4880000000000001
279702000000,real,-0.037248582399994665,0.29118400000000394,0.51
279734000000,cam,-0.075,0.284,0.4940000000000001
279752000000,real,-0.022980115199997708,0.29995600000000117,0.51
279784000000,cam,-0.048,0.302,0.504
279802000000,real,-0.022980115199997708,0.29995600000000117,0.51
279834000000,cam,-0.04,0.306,0.501
279852000000,real,-0.015356199999999487,0.3034750000000002,0.51
279884000000,cam,-0.032,0.302,0.518
279902000000,real,0.03427145120000248,0.3124509999999999,0.51
279934000000,cam,-0.032,0.302,0.518
279952000000,real,0.04274988160000043,0.311924,0.51
279984000000,cam,-0.016,0.312,0.505
280002000000,real,0.0511617263999984,0.3108190000000003,0.51
280034000000,cam,0.002,0.317,0.498
280053000000,real,0.05945982079999647,0.30913600000000085,0.51
280084000000,cam,0.002,0.317,0.498
280103000000,real,0.06759699999999459,0.3068750000000017,0.51
280134000000,cam,0.01,0.315,0.507
280153000000,real,0.07552609920000593,0.30403599999999764,0.51
280184000000,cam,0.018,0.318,0.4970000000000001
280203000000,real,0.08319995360000389,0.3006189999999981,0.51
280234000000,cam,0.036,0.314,0.501
280253000000,real,0.09057139840000196,0.2966239999999988,0.51
280284000000,cam,0.059,0.305,0.501
280303000000,real,0.09759326880000023,0.29205099999999984,0.51
280334000000,cam,0.065,0.294,0.524
280353000000,real,0.10421839999999867,0.2869000000000011,0.51
