2196253000000,cam,0.101,0.173,0.667
2196256000000,real,0.14653039999999468,0.17595276800004245,0.51
2196305000000,cam,0.104,0.16,0.663
2196306000000,real,0.14848200000000097,0.15890849999999063,0.51
2196355000000,cam,0.107,0.148,0.657
2196356000000,real,0.15020240000000584,0.14092787199993304,0.51
2196407000000,cam,0.109,0.134,0.655
2196407000000,real,0.15169159999999088,0.12212879600012716,0.51
2196457000000,cam,0.112,0.109,0.657
2196457000000,real,0.15294959999999597,0.10262918400006993,0.51
2196507000000,real,0.1539763999999996,0.0825469480000087,0.51
2196507000000,cam,0.114,0.089,0.66
2196557000000,cam,0.114,0.071,0.664
2196557000000,real,0.15477200000000182,0.061999999999944516,0.51
2196607000000,cam,0.117,0.054,0.658
2196607000000,real,0.1553364000000026,0.041106251999878496,0.51
2196657000000,real,0.15566959999999902,0.019983616000095267,0.51
2196674000000,cam,0.12,0.028,0.642
2196707000000,real,0.1557716,-0.0012499959999704435,0.51
2196740000000,cam,0.122,-0.034,0.637
2196757000000,real,0.15564239999999957,-0.02247667200003628,0.51
2196807000000,real,0.1552819999999977,-0.043578500000101106,0.51
2196813000000,cam,0.121,-0.067,0.647
2196857000000,real,0.15469040000000386,-0.06443756799988704,0.51
2196883000000,cam,0.118,-0.1,0.648
2196907000000,real,0.1538676000000022,-0.08493596399995229,0.51
2196952000000,cam,0.117,-0.131,0.643
2196957000000,real,0.1528135999999991,-0.10495577600001482,0.51
2197007000000,real,0.1515283999999946,-0.12437909200007347,0.51
2197026000000,cam,0.115,-0.139,0.652
2197057000000,real,0.15001200000001047,-0.14308799999988242,0.51
2197082000000,cam,0.109,-0.178,0.656
2197107000000,real,0.14826440000000618,-0.16096458799994218,0.51
2197142000000,cam,0.105,-0.189,0.665
2197157000000,real,0.14628560000000046,-0.1778909439999965,0.51
2197193000000,cam,0.1,-0.201,0.669
2197207000000,real,0.14407559999999325,-0.19374915600004416,0.51
2197243000000,cam,0.098,-0.205,0.671
2197257000000,real,0.14163439999998467,-0.20842131200008418,0.51
2197293000000,cam,0.088,-0.219,0.667
2197307000000,real,0.13896200000001194,-0.22178949999994568,0.51
2197343000000,cam,0.081,-0.225,0.671
2197357000000,real,0.13896200000001194,-0.22178949999994568,0.51
2197393000000,cam,0.079,-0.227,0.673
2197407000000,real,0.13605840000000355,-0.23373580799998683,0.51
