56546000000,icub,0.07,0.03,0.87
56596000000,icub,0.07,0.03,0.87
56646000000,icub,0.07,0.01,0.87
56661000000,cam,0.136,0.061,0.793
56696000000,icub,0.07,0.01,0.87
56713000000,cam,0.14,-0.002,0.795
56746000000,icub,0.07,-0.01,0.87
56764000000,cam,0.144,-0.065,0.814
56796000000,icub,0.08,-0.04,0.87
56823000000,cam,0.143,-0.085,0.805
56846000000,icub,0.08,-0.04,0.87
56884000000,cam,0.14,-0.123,0.799
56896000000,icub,0.07,-0.06,0.87
56946000000,icub,0.07,-0.06,0.87
56957000000,cam,0.141,-0.144,0.81
56996000000,icub,0.07,-0.1,0.87
57012000000,cam,0.133,-0.19,0.793
57046000000,icub,0.07,-0.12,0.87
57077000000,cam,0.135,-0.212,0.818
57096000000,icub,0.06,-0.14,0.86
57127000000,cam,0.125,-0.24,0.799
57146000000,icub,0.06,-0.14,0.86
57177000000,cam,0.122,-0.251,0.802
57196000000,icub,0.06,-0.16,0.86
57227000000,cam,0.118,-0.256,0.792
57246000000,icub,0.06,-0.22,0.85
57277000000,cam,0.106,-0.269,0.787
57296000000,icub,0.06,-0.22,0.85
57327000000,cam,0.101,-0.274,0.785
57346000000,icub,0.05,-0.23,0.85
57377000000,cam,0.095,-0.279,0.784
57396000000,icub,0.05,-0.23,0.85
57427000000,cam,0.088,-0.283,0.782
57446000000,icub,0.05,-0.24,0.85
57477000000,cam,0.075,-0.297,0.797
57501000000,icub,0.06,-0.27,0.85
57527000000,cam,0.066,-0.295,0.781
57551000000,icub,0.05,-0.27,0.84
57577000000,cam,0.052,-0.307,0.799
57601000000,icub,0.05,-0.27,0.84
57627000000,cam,0.044,-0.303,0.782
57651000000,icub,0.06,-0.28,0.84
57677000000,cam,0.027,-0.301,0.774
57701000000,icub,0.06,-0.28,0.84
57750000000,cam,0.019,-0.309,0.796
57751000000,icub,0.12,-0.35,0.84
57801000000,icub,0.12,-0.35,0.84
57806000000,cam,-0.006,-0.299,0.776
57851000000,icub,0.14,-0.36,0.84
57872000000,cam,-0.013,-0.298,0.778
57901000000,icub,0.12,-0.35,0.83
57939000000,cam,-0.03,-0.301,0.801
57951000000,icub,0.12,-0.35,0.83
57990000000,cam,-0.043,-0.291,0.795
58001000000,icub,0.12,-0.35,0.83
58040000000,cam,-0.057,-0.283,0.805
58051000000,icub,0.12,-0.35,0.82
58090000000,cam,-0.066,-0.265,0.79
58101000000,icub,0.11,-0.33,0.81
58140000000,cam,-0.07,-0.255,0.783
58151000000,icub,0.1,-0.32,0.8
58190000000,cam,-0.081,-0.247,0.816
58201000000,icub,0.11,-0.33,0.8
58240000000,cam,-0.082,-0.228,0.788
58251000000,icub,0.18,-0.3,0.77
58290000000,cam,-0.082,-0.228,0.788
58301000000,icub,0.18,-0.3,0.77
58340000000,cam,-0.089,-0.226,0.825
58351000000,icub,0.18,-0.29,0.77
58390000000,cam,-0.096,-0.176,0.812
58401000000,icub,0.18,-0.28,0.77
58441000000,cam,-0.1,-0.16,0.822
58451000000,icub,0.18,-0.28,0.77
58491000000,cam,-0.101,-0.141,0.81
58501000000,icub,0.2,-0.28,0.77
58541000000,cam,-0.103,-0.1,0.809
58551000000,icub,0.2,-0.28,0.77
58591000000,cam,-0.106,-0.08,0.81
58601000000,icub,0.2,-0.27,0.77
58641000000,cam,-0.108,-0.038,0.807
58651000000,icub,0.2,-0.27,0.77
58691000000,cam,-0.112,0.005,0.826
58701000000,icub,0.2,-0.27,0.77
58741000000,cam,-0.112,0.026,0.82
58751000000,icub,0.24,-0.12,0.76
58791000000,cam,-0.111,0.068,0.806
58801000000,icub,0.22,-0.1,0.76
58842000000,cam,-0.113,0.091,0.833
58851000000,icub,0.22,-0.08,0.76
58901000000,icub,0.22,-0.08,0.76
58904000000,cam,-0.111,0.13,0.819
58951000000,icub,0.24,-0.06,0.76
58960000000,cam,-0.106,0.164,0.802
59001000000,icub,0.24,-0.06,0.76
59035000000,cam,-0.108,0.186,0.83
59051000000,icub,0.24,-0.03,0.76
59088000000,cam,-0.1,0.208,0.798
59101000000,icub,0.24,-0.03,0.76
59151000000,icub,0.24,-0.01,0.76
59155000000,cam,-0.094,0.232,0.79
59201000000,icub,0.24,-0.01,0.76
59209000000,cam,-0.087,0.249,0.79
59251000000,icub,0.2,0.15,0.76
59259000000,cam,-0.081,0.27,0.808
59301000000,icub,0.2,0.18,0.77
59337000000,cam,-0.076,0.275,0.803
59351000000,icub,0.2,0.18,0.77
59388000000,cam,-0.056,0.293,0.805
59401000000,icub,0.2,0.19,0.77
59444000000,cam,-0.049,0.294,0.795
59451000000,icub,0.2,0.2,0.77
59501000000,icub,0.2,0.2,0.77
59501000000,cam,-0.041,0.293,0.784
59551000000,icub,0.2,0.22,0.78
59551000000,cam,-0.018,0.301,0.782
59601000000,icub,0.2,0.22,0.78
59604000000,cam,-0.01,0.31,0.8
59651000000,icub,0.18,0.22,0.78
59654000000,cam,-0.002,0.306,0.785
59702000000,icub,0.18,0.22,0.78
59752000000,icub,0.13,0.26,0.8
59765000000,cam,0.015,0.302,0.778
59802000000,icub,0.13,0.27,0.8
59819000000,cam,0.04,0.31,0.805
59852000000,icub,0.11,0.26,0.8
59869000000,cam,0.055,0.297,0.785
59902000000,icub,0.11,0.26,0.8
59919000000,cam,0.07,0.288,0.784
59952000000,icub,0.12,0.28,0.81
59969000000,cam,0.077,0.288,0.795
60002000000,icub,0.12,0.28,0.81
60019000000,cam,0.088,0.275,0.789
60054000000,icub,0.12,0.28,0.81
60069000000,cam,0.093,0.264,0.777
60104000000,icub,0.12,0.28,0.81
60119000000,cam,0.098,0.26,0.784
60154000000,icub,0.12,0.28,0.82
60169000000,cam,0.106,0.259,0.805
60205000000,icub,0.12,0.28,0.83
60219000000,cam,0.111,0.238,0.794
60255000000,icub,0.07,0.24,0.85
60269000000,cam,0.116,0.229,0.802
60305000000,icub,0.07,0.24,0.85
60319000000,cam,0.119,0.214,0.797
60355000000,icub,0.05,0.22,0.84
60369000000,cam,0.123,0.203,0.807
60405000000,icub,0.05,0.22,0.84
60419000000,cam,0.125,0.187,0.803
60455000000,icub,0.05,0.21,0.84
60469000000,cam,0.131,0.153,0.806
60505000000,icub,0.06,0.21,0.85
60519000000,cam,0.132,0.135,0.804
60556000000,icub,0.05,0.2,0.85
60569000000,cam,0.137,0.119,0.827
60606000000,icub,0.05,0.2,0.85
60619000000,cam,0.139,0.076,0.81
60656000000,icub,0.06,0.19,0.85
60671000000,cam,0.141,0.055,0.818
60706000000,icub,0.06,0.19,0.85
60721000000,cam,0.142,0.033,0.811
60756000000,icub,0.07,0.02,0.87
60771000000,cam,0.142,-0.008,0.804
60806000000,icub,0.07,0.0,0.87
60823000000,cam,0.145,-0.03,0.817
60856000000,icub,0.07,0.0,0.87
60875000000,cam,0.142,-0.072,0.797
60906000000,icub,0.07,-0.02,0.87
60925000000,cam,0.143,-0.093,0.809
60956000000,icub,0.07,-0.02,0.87
60975000000,cam,0.141,-0.131,0.803
61006000000,icub,0.08,-0.05,0.87
61025000000,cam,0.141,-0.152,0.818
61056000000,icub,0.08,-0.05,0.87
61075000000,cam,0.135,-0.181,0.793
61106000000,icub,0.08,-0.05,0.87
61125000000,cam,0.133,-0.196,0.795
61156000000,icub,0.07,-0.07,0.87
61175000000,cam,0.13,-0.209,0.791
61206000000,icub,0.06,-0.11,0.86
61225000000,cam,0.13,-0.224,0.801
61256000000,icub,0.05,-0.22,0.85
61275000000,cam,0.129,-0.24,0.816
61306000000,icub,0.05,-0.24,0.85
61325000000,cam,0.119,-0.252,0.794
61356000000,icub,0.05,-0.24,0.85
61375000000,cam,0.116,-0.26,0.796
61406000000,icub,0.05,-0.25,0.85
61425000000,cam,0.106,-0.272,0.791
61456000000,icub,0.05,-0.25,0.85
61475000000,cam,0.094,-0.283,0.791
61506000000,icub,0.05,-0.26,0.85
61525000000,cam,0.094,-0.283,0.791
61556000000,icub,0.06,-0.27,0.85
61575000000,cam,0.087,-0.291,0.796
61606000000,icub,0.05,-0.27,0.84
61625000000,cam,0.081,-0.296,0.801
61656000000,icub,0.05,-0.27,0.84
61675000000,cam,0.058,-0.307,0.8
61706000000,icub,0.06,-0.29,0.84
61726000000,cam,0.058,-0.307,0.8
61756000000,icub,0.14,-0.36,0.84
61776000000,cam,0.033,-0.307,0.791
61806000000,icub,0.14,-0.36,0.83
61826000000,cam,0.025,-0.303,0.778
61856000000,icub,0.14,-0.36,0.83
61876000000,cam,0.016,-0.302,0.775
61906000000,icub,0.14,-0.36,0.83
61926000000,cam,-0.0,-0.31,0.799
61956000000,icub,0.14,-0.36,0.83
61976000000,cam,-0.009,-0.302,0.784
62006000000,icub,0.12,-0.35,0.82
62026000000,cam,-0.031,-0.297,0.795
62056000000,icub,0.11,-0.34,0.81
62076000000,cam,-0.039,-0.292,0.793
62106000000,icub,0.11,-0.33,0.8
62126000000,cam,-0.052,-0.278,0.781
62156000000,icub,0.11,-0.33,0.8
62176000000,cam,-0.057,-0.274,0.784
62206000000,icub,0.1,-0.32,0.8
62226000000,cam,-0.069,-0.265,0.797
62256000000,icub,0.16,-0.3,0.77
62276000000,cam,-0.074,-0.257,0.799
62306000000,icub,0.18,-0.3,0.77
62326000000,cam,-0.074,-0.257,0.799
62356000000,icub,0.18,-0.29,0.77
62376000000,cam,-0.082,-0.241,0.806
62406000000,icub,0.18,-0.29,0.77
62426000000,cam,-0.083,-0.225,0.791
62456000000,icub,0.18,-0.29,0.77
62479000000,cam,-0.086,-0.211,0.788
62506000000,icub,0.18,-0.29,0.77
62530000000,cam,-0.096,-0.192,0.828
62556000000,icub,0.2,-0.29,0.77
62580000000,cam,-0.102,-0.155,0.828
62606000000,icub,0.18,-0.27,0.76
62630000000,cam,-0.1,-0.133,0.805
62656000000,icub,0.18,-0.27,0.76
62680000000,cam,-0.102,-0.113,0.803
62706000000,icub,0.2,-0.27,0.76
62730000000,cam,-0.108,-0.097,0.831
62756000000,icub,0.24,-0.14,0.76
62780000000,cam,-0.107,-0.03,0.802
62806000000,icub,0.24,-0.14,0.76
62830000000,cam,-0.11,-0.01,0.815
62856000000,icub,0.24,-0.09,0.76
62880000000,cam,-0.113,0.013,0.832
62906000000,icub,0.22,-0.07,0.76
62930000000,cam,-0.113,0.055,0.825
62956000000,icub,0.22,-0.07,0.76
62983000000,cam,-0.114,0.077,0.833
63006000000,icub,0.24,-0.05,0.76
63033000000,cam,-0.112,0.097,0.819
63056000000,icub,0.22,-0.03,0.76
63083000000,cam,-0.108,0.114,0.797
63107000000,icub,0.22,-0.03,0.76
63133000000,cam,-0.108,0.153,0.805
63157000000,icub,0.24,-0.0,0.76
63183000000,cam,-0.105,0.169,0.802
63207000000,icub,0.24,0.02,0.76
63233000000,cam,-0.107,0.192,0.831
63257000000,icub,0.22,0.16,0.77
63283000000,cam,-0.101,0.2,0.799
63307000000,icub,0.22,0.17,0.76
63333000000,cam,-0.098,0.229,0.81
63357000000,icub,0.22,0.17,0.76
63383000000,cam,-0.094,0.236,0.796
63407000000,icub,0.22,0.19,0.77
63433000000,cam,-0.09,0.26,0.818
63457000000,icub,0.22,0.2,0.77
63483000000,cam,-0.083,0.261,0.794
63507000000,icub,0.18,0.2,0.77
63533000000,cam,-0.066,0.279,0.79
