-0.6191953120588872,0.1236592105263158,0.6831394425899449
-0.6191953120588872,0.1236592105263158,0.6831394425899449
-0.6673267544999609,-0.3369977272727273,0.739251212717337
-0.6715633801878805,-0.3369977272727273,0.7388756334925981
-0.6771280567339187,-0.32502735294117646,0.7248859178629226
-0.6771280567339187,-0.32502735294117646,0.7248859178629226
-0.6853520948339978,-0.32090970588235296,0.7241568523090178
-0.688366550950241,-0.313741,0.7111644382228122
-0.692361083741708,-0.30974099999999993,0.7108103206680585
-0.692361083741708,-0.30974099999999993,0.7108103206680585
-0.695097110829508,-0.29724833333333334,0.698549543963163
-0.6983528829289085,-0.303741,0.7102791443359279
-0.6976881519841165,-0.3106155882352941,0.7230632539781607
-0.7033380728472771,-0.31578560606060607,0.7360587893070569
-0.7033380728472771,-0.31578560606060607,0.7360587893070569
-0.7038561805591759,-0.3003214705882353,0.7225164548127321
-0.7033380728472771,-0.30942196969696967,0.7360587893070569
-0.7112214912664246,-0.3180940322580645,0.7649649350096803
-0.7112214912664246,-0.3180940322580645,0.7649649350096803
-0.7157314476438873,-0.31131983870967744,0.7645651248672165
-0.7157314476438873,-0.31131983870967744,0.7645651248672165
-0.7202414040213501,-0.3045456451612903,0.7641653147247525
-0.7202636643660527,-0.29284125,0.7488982554052295
-0.7224481744863863,-0.28627874999999997,0.7487045973674735
-0.7224481744863863,-0.28627874999999997,0.7487045973674735
-0.7247513603988128,-0.28873919354838706,0.7637655045822886
-0.7247513603988128,-0.28873919354838706,0.7637655045822886
-0.7298342534469265,-0.2917553448275862,0.7970033687805014
-0.7322447473728119,-0.2821001724137931,0.7967896771526328
-0.731868380295446,-0.2703636666666666,0.7794173351308789
-0.7322447473728119,-0.272445,0.7967896771526328
-0.731868380295446,-0.2610303333333333,0.7794173351308789
-0.7346552412986971,-0.26037603448275864,0.7965759855247643
-0.7365286685521575,-0.23769700000000002,0.7790041979836662
-0.7370657352245823,-0.245893275862069,0.7963622938968955
-0.7365286685521575,-0.223697,0.7790041979836662
-0.7370657352245823,-0.23141051724137934,0.7963622938968955
-0.7394762291504676,-0.21692775862068966,0.796148602269027
-0.7365286685521575,-0.20736366666666667,0.7790041979836662
-0.7394762291504676,-0.2048587931034483,0.796148602269027
-0.7394762291504676,-0.20003120689655177,0.796148602269027
-0.7401377467968473,-0.18967499999999998,0.8147389303322059
-0.7401377467968473,-0.187175,0.8147389303322059
-0.7401377467968473,-0.169675,0.8147389303322059
-0.7394762291504676,-0.16382431034482758,0.796148602269027
-0.7426343297915142,-0.12967499999999998,0.8145176068604847
-0.7426343297915142,-0.109675,0.8145176068604847
-0.7426343297915142,-0.109675,0.8145176068604847
-0.7426343297915142,-0.08967499999999999,0.8145176068604847
-0.7418867230763528,-0.06003120689655172,0.7959349106411582
-0.7426343297915142,-0.04967499999999998,0.8145176068604847
-0.7434373147818727,-0.028181296296296284,0.834476799096058
-0.7426343297915142,-0.02467499999999999,0.8145176068604847
-0.7434373147818727,-0.00484796296296295,0.834476799096058
-0.7426343297915142,-0.0021749999999999873,0.8145176068604847
-0.7418867230763528,0.022037758620689667,0.7959349106411582
-0.7418867230763528,0.051003275862068986,0.7959349106411582
-0.7418867230763528,0.055830862068965544,0.7959349106411582
-0.741188956808869,0.06796966666666668,0.7785910608364535
-0.7418867230763528,0.07514120689655175,0.7959349106411582
-0.7394762291504676,0.0992791379310345,0.796148602269027
-0.7394762291504676,0.10893431034482762,0.796148602269027
-0.7394762291504676,0.12341706896551727,0.796148602269027
-0.7394762291504676,0.1403136206896552,0.796148602269027
-0.7394762291504676,0.14514120689655174,0.796148602269027
-0.7370657352245823,0.16686534482758625,0.7963622938968955
-0.7346552412986971,0.17410672413793107,0.7965759855247643
-0.7341985244238017,0.182303,0.7792107665572725
-0.731868380295446,0.18463633333333335,0.7794173351308789
-0.7322447473728119,0.2006584482758621,0.7967896771526328
-0.7298342534469265,0.21996879310344833,0.7970033687805014
-0.7272080920387345,0.2149696666666667,0.7798304722780915
-0.7272080920387345,0.2219696666666667,0.7798304722780915
-0.7247513603988128,0.22158338709677422,0.7637655045822886
-0.7247513603988128,0.22158338709677422,0.7637655045822886
-0.7224963822100815,0.22835758064516132,0.7639654096535206
-0.7179864258326187,0.23513177419354842,0.7643652197959845
-0.7179864258326187,0.23513177419354842,0.7643652197959845
-0.7157314476438873,0.2419059677419355,0.7645651248672165
-0.7157314476438873,0.2419059677419355,0.7645651248672165
-0.7112214912664246,0.24868016129032258,0.7649649350096803
-0.7071566036440516,0.24747125,0.7500602036317652
-0.7049720935237181,0.25403375000000006,0.7502538616695211
-0.7049720935237181,0.25403375000000006,0.7502538616695211
-0.6984185631627176,0.2584087500000001,0.750834835782789
-0.6969831343153978,0.2548204545454546,0.7366221581441652
-0.6927465086274782,0.2590628787878788,0.7369977373689041
-0.6927465086274782,0.2590628787878788,0.7369977373689041
